"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1985,108,0.69468,0.51559,0.5,7,4,5,10,1.4,FALSE
1985,109,0.72062,0.52975,0.5,3,2,2,5,1.37,FALSE
1985,110,0.7452,1,1.34,2,2,2,2,1.34,TRUE
1990,0,0.0069,0.00686,0.14,100000,686,99407,7751414,77.51,FALSE
1990,1,0.00064,0.00064,0.5,99314,63,99282,7652007,77.05,FALSE
1990,2,0.00039,0.00039,0.5,99251,39,99232,7552724,76.1,FALSE
1990,3,0.00031,0.00031,0.5,99212,31,99197,7453493,75.13,FALSE
1990,4,0.00026,0.00026,0.5,99182,26,99169,7354296,74.15,FALSE
1990,5,0.00023,0.00023,0.5,99156,23,99144,7255127,73.17,FALSE
1990,6,0.00022,0.00022,0.5,99133,21,99122,7155982,72.19,FALSE
1990,7,2e-04,2e-04,0.5,99111,20,99101,7056860,71.2,FALSE
1990,8,0.00019,0.00019,0.5,99091,19,99082,6957759,70.22,FALSE
1990,9,0.00018,0.00018,0.5,99072,18,99064,6858677,69.23,FALSE
1990,10,0.00018,0.00018,0.5,99055,18,99046,6759614,68.24,FALSE
1990,11,0.00017,0.00017,0.5,99037,17,99028,6660568,67.25,FALSE
1990,12,2e-04,2e-04,0.5,99020,19,99010,6561540,66.27,FALSE
1990,13,0.00023,0.00023,0.5,99000,23,98989,6462530,65.28,FALSE
1990,14,0.00027,0.00027,0.5,98978,27,98964,6363541,64.29,FALSE
1990,15,0.00033,0.00033,0.5,98950,32,98934,6264577,63.31,FALSE
1990,16,0.00044,0.00044,0.5,98918,43,98896,6165643,62.33,FALSE
1990,17,0.00054,0.00054,0.5,98875,53,98848,6066746,61.36,FALSE
1990,18,0.00064,0.00064,0.5,98822,63,98790,5967898,60.39,FALSE
1990,19,0.00074,0.00074,0.5,98759,73,98722,5869108,59.43,FALSE
1990,20,0.00082,0.00082,0.5,98686,81,98646,5770386,58.47,FALSE
1990,21,0.00083,0.00083,0.5,98605,82,98564,5671740,57.52,FALSE
1990,22,0.00088,0.00088,0.5,98523,87,98480,5573176,56.57,FALSE
1990,23,0.00093,0.00093,0.5,98437,91,98391,5474696,55.62,FALSE
1990,24,0.00095,0.00095,0.5,98346,94,98299,5376305,54.67,FALSE
1990,25,0.00106,0.00106,0.5,98252,104,98200,5278006,53.72,FALSE
1990,26,0.00112,0.00112,0.5,98148,110,98093,5179806,52.78,FALSE
1990,27,0.00121,0.00121,0.5,98038,118,97979,5081712,51.83,FALSE
1990,28,0.00126,0.00125,0.5,97920,123,97858,4983733,50.9,FALSE
1990,29,0.00138,0.00138,0.5,97797,135,97729,4885875,49.96,FALSE
1990,30,0.00143,0.00143,0.5,97662,139,97592,4788146,49.03,FALSE
1990,31,0.00139,0.00139,0.5,97523,136,97455,4690553,48.1,FALSE
1990,32,0.0014,0.0014,0.5,97387,136,97319,4593098,47.16,FALSE
1990,33,0.00142,0.00142,0.5,97251,138,97182,4495780,46.23,FALSE
1990,34,0.00138,0.00138,0.5,97113,134,97046,4398598,45.29,FALSE
1990,35,0.0014,0.0014,0.5,96979,136,96911,4301552,44.36,FALSE
1990,36,0.0014,0.0014,0.5,96843,136,96775,4204641,43.42,FALSE
1990,37,0.00141,0.0014,0.5,96707,136,96639,4107866,42.48,FALSE
1990,38,0.00149,0.00149,0.5,96571,144,96499,4011227,41.54,FALSE
1990,39,0.00158,0.00157,0.5,96427,152,96351,3914728,40.6,FALSE
1990,40,0.00168,0.00168,0.5,96275,162,96194,3818377,39.66,FALSE
1990,41,0.00173,0.00172,0.5,96114,166,96031,3722183,38.73,FALSE
1990,42,0.0019,0.0019,0.5,95948,183,95857,3626152,37.79,FALSE
1990,43,0.00203,0.00203,0.5,95765,194,95668,3530295,36.86,FALSE
1990,44,0.0022,0.0022,0.5,95571,210,95466,3434627,35.94,FALSE
1990,45,0.0024,0.0024,0.5,95361,229,95246,3339162,35.02,FALSE
1990,46,0.0026,0.0026,0.5,95132,247,95008,3243915,34.1,FALSE
1990,47,0.00284,0.00284,0.5,94885,269,94750,3148907,33.19,FALSE
1990,48,0.00304,0.00304,0.5,94616,287,94472,3054156,32.28,FALSE
1990,49,0.00335,0.00335,0.5,94328,316,94170,2959685,31.38,FALSE
1990,50,0.0036,0.0036,0.5,94012,338,93843,2865514,30.48,FALSE
1990,51,0.00391,0.0039,0.5,93674,366,93491,2771671,29.59,FALSE
1990,52,0.00425,0.00424,0.5,93309,396,93111,2678180,28.7,FALSE
1990,53,0.00482,0.00481,0.5,92913,447,92689,2585069,27.82,FALSE
1990,54,0.00509,0.00508,0.5,92466,470,92231,2492380,26.95,FALSE
1990,55,0.00553,0.00552,0.5,91996,507,91743,2400148,26.09,FALSE
1990,56,0.00605,0.00603,0.5,91489,552,91213,2308406,25.23,FALSE
1990,57,0.00652,0.0065,0.5,90937,591,90642,2217193,24.38,FALSE
1990,58,0.00714,0.00712,0.5,90346,643,90024,2126551,23.54,FALSE
1990,59,0.00782,0.00779,0.5,89703,698,89354,2036527,22.7,FALSE
1990,60,0.00842,0.00839,0.5,89004,746,88631,1947173,21.88,FALSE
1990,61,0.00923,0.00918,0.5,88258,811,87853,1858542,21.06,FALSE
1990,62,0.01022,0.01016,0.5,87447,889,87003,1770689,20.25,FALSE
1990,63,0.01114,0.01108,0.5,86559,959,86079,1683686,19.45,FALSE
1990,64,0.01232,0.01225,0.5,85600,1048,85076,1597607,18.66,FALSE
1990,65,0.01343,0.01334,0.5,84552,1128,83987,1512531,17.89,FALSE
1990,66,0.01463,0.01452,0.5,83423,1212,82817,1428543,17.12,FALSE
1990,67,0.01619,0.01606,0.5,82212,1320,81552,1345726,16.37,FALSE
1990,68,0.01769,0.01753,0.5,80892,1418,80182,1264174,15.63,FALSE
1990,69,0.0196,0.01941,0.5,79473,1543,78702,1183992,14.9,FALSE
1990,70,0.02181,0.02157,0.5,77931,1681,77090,1105290,14.18,FALSE
1990,71,0.02383,0.02354,0.5,76249,1795,75352,1028200,13.48,FALSE
1990,72,0.02655,0.0262,0.5,74454,1951,73479,952848,12.8,FALSE
1990,73,0.0293,0.02888,0.5,72503,2094,71457,879369,12.13,FALSE
1990,74,0.03262,0.0321,0.5,70410,2260,69280,807913,11.47,FALSE
1990,75,0.03607,0.03543,0.5,68150,2415,66942,738633,10.84,FALSE
1990,76,0.0404,0.0396,0.5,65735,2603,64433,671691,10.22,FALSE
1990,77,0.04533,0.04432,0.5,63132,2798,61733,607257,9.62,FALSE
1990,78,0.05121,0.04994,0.5,60334,3013,58827,545524,9.04,FALSE
1990,79,0.05691,0.05533,0.5,57321,3172,55735,486697,8.49,FALSE
1990,80,0.06374,0.06177,0.5,54149,3345,52477,430962,7.96,FALSE
1990,81,0.07137,0.06891,0.5,50804,3501,49054,378486,7.45,FALSE
1990,82,0.07988,0.07682,0.5,47303,3634,45486,329432,6.96,FALSE
1990,83,0.0898,0.08594,0.5,43670,3753,41793,283946,6.5,FALSE
1990,84,0.10073,0.0959,0.5,39917,3828,38003,242153,6.07,FALSE
1990,85,0.11227,0.1063,0.5,36089,3836,34170,204150,5.66,FALSE
1990,86,0.12475,0.11742,0.5,32252,3787,30359,169979,5.27,FALSE
1990,87,0.13976,0.13063,0.5,28465,3718,26606,139621,4.9,FALSE
1990,88,0.155,0.14385,0.5,24747,3560,22967,113015,4.57,FALSE
1990,89,0.17199,0.15837,0.5,21187,3355,19509,90048,4.25,FALSE
1990,90,0.18988,0.17342,0.5,17832,3092,16285,70539,3.96,FALSE
1990,91,0.21082,0.19072,0.5,14739,2811,13334,54253,3.68,FALSE
1990,92,0.23014,0.20639,0.5,11928,2462,10697,40919,3.43,FALSE
1990,93,0.25285,0.22447,0.5,9466,2125,8404,30222,3.19,FALSE
1990,94,0.27947,0.2452,0.5,7341,1800,6441,21818,2.97,FALSE
1990,95,0.3046,0.26434,0.5,5541,1465,4809,15377,2.78,FALSE
1990,96,0.33218,0.28487,0.5,4076,1161,3496,10568,2.59,FALSE
1990,97,0.36106,0.30585,0.5,2915,892,2469,7072,2.43,FALSE
1990,98,0.39108,0.32712,0.5,2024,662,1693,4603,2.27,FALSE
1990,99,0.42205,0.3485,0.5,1362,475,1124,2910,2.14,FALSE
1990,100,0.45373,0.36983,0.5,887,328,723,1786,2.01,FALSE
1990,101,0.48589,0.39092,0.5,559,219,450,1063,1.9,FALSE
1990,102,0.51825,0.41159,0.5,340,140,270,613,1.8,FALSE
1990,103,0.55053,0.4317,0.5,200,86,157,343,1.71,FALSE
1990,104,0.58247,0.4511,0.5,114,51,88,185,1.63,FALSE
1990,105,0.61381,0.46967,0.5,62,29,48,97,1.56,FALSE
1990,106,0.64429,0.48731,0.5,33,16,25,49,1.49,FALSE
1990,107,0.6737,0.50395,0.5,17,9,13,24,1.44,FALSE
1990,108,0.70186,0.51954,0.5,8,4,6,12,1.39,FALSE
1990,109,0.72861,0.53405,0.5,4,2,3,5,1.35,FALSE
1990,110,0.75385,1,1.33,2,2,3,3,1.33,TRUE
1995,0,0.00506,0.00504,0.14,100000,504,99566,7866092,78.66,FALSE
1995,1,0.00047,0.00047,0.5,99496,47,99472,7766526,78.06,FALSE
1995,2,0.00031,0.00031,0.5,99449,31,99433,7667054,77.1,FALSE
1995,3,0.00024,0.00024,0.5,99418,24,99406,7567620,76.12,FALSE
1995,4,0.00021,0.00021,0.5,99394,21,99383,7468214,75.14,FALSE
1995,5,0.00018,0.00018,0.5,99373,18,99364,7368831,74.15,FALSE
1995,6,0.00018,0.00018,0.5,99355,18,99346,7269467,73.17,FALSE
1995,7,0.00015,0.00015,0.5,99337,15,99330,7170121,72.18,FALSE
1995,8,0.00014,0.00014,0.5,99322,14,99315,7070791,71.19,FALSE
1995,9,0.00015,0.00015,0.5,99308,15,99301,6971476,70.2,FALSE
1995,10,0.00015,0.00015,0.5,99293,15,99286,6872175,69.21,FALSE
1995,11,0.00017,0.00017,0.5,99278,17,99270,6772889,68.22,FALSE
1995,12,0.00015,0.00015,0.5,99262,15,99254,6673619,67.23,FALSE
1995,13,0.00018,0.00018,0.5,99246,18,99237,6574365,66.24,FALSE
1995,14,0.00022,0.00022,0.5,99228,22,99217,6475128,65.25,FALSE
1995,15,0.00028,0.00028,0.5,99206,28,99193,6375910,64.27,FALSE
1995,16,0.00039,0.00039,0.5,99179,38,99159,6276718,63.29,FALSE
1995,17,0.00045,0.00045,0.5,99140,44,99118,6177558,62.31,FALSE
1995,18,5e-04,5e-04,0.5,99096,50,99071,6078440,61.34,FALSE
1995,19,0.00052,0.00052,0.5,99046,52,99020,5979369,60.37,FALSE
1995,20,0.00054,0.00054,0.5,98994,54,98968,5880349,59.4,FALSE
1995,21,0.00056,0.00056,0.5,98941,56,98913,5781381,58.43,FALSE
1995,22,6e-04,6e-04,0.5,98885,59,98855,5682468,57.47,FALSE
1995,23,0.00064,0.00064,0.5,98826,63,98794,5583613,56.5,FALSE
1995,24,0.00065,0.00065,0.5,98763,64,98731,5484818,55.54,FALSE
1995,25,0.00071,0.00071,0.5,98699,71,98663,5386088,54.57,FALSE
1995,26,0.00073,0.00073,0.5,98628,72,98592,5287424,53.61,FALSE
1995,27,0.00084,0.00084,0.5,98557,82,98515,5188832,52.65,FALSE
1995,28,9e-04,9e-04,0.5,98474,89,98430,5090317,51.69,FALSE
1995,29,0.00104,0.00104,0.5,98385,103,98334,4991887,50.74,FALSE
1995,30,0.0011,0.0011,0.5,98283,108,98229,4893553,49.79,FALSE
1995,31,0.00118,0.00117,0.5,98175,115,98117,4795324,48.84,FALSE
1995,32,0.00125,0.00125,0.5,98060,122,97998,4697207,47.9,FALSE
1995,33,0.00132,0.00132,0.5,97937,129,97873,4599209,46.96,FALSE
1995,34,0.00133,0.00133,0.5,97808,130,97743,4501336,46.02,FALSE
1995,35,0.00135,0.00135,0.5,97678,132,97612,4403593,45.08,FALSE
1995,36,0.00137,0.00137,0.5,97545,133,97479,4305982,44.14,FALSE
1995,37,0.00143,0.00143,0.5,97412,139,97342,4208503,43.2,FALSE
1995,38,0.00143,0.00143,0.5,97273,139,97203,4111161,42.26,FALSE
1995,39,0.00153,0.00152,0.5,97134,148,97060,4013957,41.32,FALSE
1995,40,0.00162,0.00162,0.5,96986,157,96907,3916897,40.39,FALSE
1995,41,0.0017,0.0017,0.5,96829,164,96747,3819990,39.45,FALSE
1995,42,0.00172,0.00172,0.5,96665,166,96582,3723243,38.52,FALSE
1995,43,0.00199,0.00199,0.5,96499,192,96402,3626661,37.58,FALSE
1995,44,0.00206,0.00205,0.5,96306,198,96207,3530259,36.66,FALSE
1995,45,0.00228,0.00228,0.5,96108,219,95999,3434051,35.73,FALSE
1995,46,0.00239,0.00238,0.5,95890,229,95775,3338052,34.81,FALSE
1995,47,0.00261,0.00261,0.5,95661,250,95536,3242277,33.89,FALSE
1995,48,0.00283,0.00282,0.5,95412,269,95277,3146740,32.98,FALSE
1995,49,0.00312,0.00312,0.5,95142,297,94994,3051464,32.07,FALSE
1995,50,0.00334,0.00333,0.5,94845,316,94687,2956470,31.17,FALSE
1995,51,0.00358,0.00357,0.5,94529,338,94361,2861783,30.27,FALSE
1995,52,0.00393,0.00392,0.5,94192,369,94007,2767422,29.38,FALSE
1995,53,0.00424,0.00423,0.5,93823,397,93624,2673415,28.49,FALSE
1995,54,0.00458,0.00457,0.5,93426,427,93213,2579791,27.61,FALSE
1995,55,0.00501,0.005,0.5,92999,465,92767,2486578,26.74,FALSE
1995,56,0.00543,0.00542,0.5,92534,501,92284,2393811,25.87,FALSE
1995,57,0.00596,0.00594,0.5,92033,546,91760,2301527,25.01,FALSE
1995,58,0.00654,0.00651,0.5,91487,596,91189,2209768,24.15,FALSE
1995,59,0.00711,0.00709,0.5,90891,644,90569,2118579,23.31,FALSE
1995,60,0.00778,0.00775,0.5,90247,699,89897,2028010,22.47,FALSE
1995,61,0.0084,0.00836,0.5,89548,749,89173,1938113,21.64,FALSE
1995,62,0.00912,0.00908,0.5,88799,806,88396,1848940,20.82,FALSE
1995,63,0.01002,0.00997,0.5,87992,878,87554,1760545,20.01,FALSE
1995,64,0.01106,0.011,0.5,87115,958,86636,1672991,19.2,FALSE
1995,65,0.0121,0.01203,0.5,86157,1036,85639,1586355,18.41,FALSE
1995,66,0.01328,0.01319,0.5,85121,1123,84559,1500716,17.63,FALSE
1995,67,0.0146,0.01449,0.5,83998,1217,83389,1416157,16.86,FALSE
1995,68,0.0161,0.01597,0.5,82781,1322,82120,1332767,16.1,FALSE
1995,69,0.01807,0.0179,0.5,81459,1459,80730,1250647,15.35,FALSE
1995,70,0.01962,0.01943,0.5,80000,1554,79223,1169918,14.62,FALSE
1995,71,0.02188,0.02164,0.5,78446,1698,77597,1090694,13.9,FALSE
1995,72,0.02427,0.02397,0.5,76749,1840,75829,1013097,13.2,FALSE
1995,73,0.02732,0.02696,0.5,74909,2019,73899,937268,12.51,FALSE
1995,74,0.03025,0.0298,0.5,72889,2172,71803,863370,11.84,FALSE
1995,75,0.03382,0.03326,0.5,70717,2352,69541,791567,11.19,FALSE
1995,76,0.03793,0.03723,0.5,68365,2545,67093,722026,10.56,FALSE
1995,77,0.04261,0.04172,0.5,65820,2746,64447,654933,9.95,FALSE
1995,78,0.04737,0.04628,0.5,63074,2919,61615,590486,9.36,FALSE
1995,79,0.05325,0.05187,0.5,60155,3120,58595,528871,8.79,FALSE
1995,80,0.05901,0.05732,0.5,57035,3269,55400,470276,8.25,FALSE
1995,81,0.0656,0.06352,0.5,53766,3415,52058,414876,7.72,FALSE
1995,82,0.07402,0.07138,0.5,50351,3594,48554,362817,7.21,FALSE
1995,83,0.08267,0.07939,0.5,46757,3712,44901,314264,6.72,FALSE
1995,84,0.09294,0.08881,0.5,43045,3823,41133,269363,6.26,FALSE
1995,85,0.10487,0.09964,0.5,39222,3908,37268,228229,5.82,FALSE
1995,86,0.11832,0.11171,0.5,35314,3945,33341,190961,5.41,FALSE
1995,87,0.13256,0.12432,0.5,31369,3900,29419,157620,5.02,FALSE
1995,88,0.14788,0.1377,0.5,27469,3782,25578,128201,4.67,FALSE
1995,89,0.16588,0.15318,0.5,23687,3628,21873,102623,4.33,FALSE
1995,90,0.18484,0.1692,0.5,20058,3394,18362,80750,4.03,FALSE
1995,91,0.20349,0.1847,0.5,16665,3078,15126,62389,3.74,FALSE
1995,92,0.22492,0.20218,0.5,13587,2747,12213,47263,3.48,FALSE
1995,93,0.24568,0.2188,0.5,10840,2372,9654,35050,3.23,FALSE
1995,94,0.2741,0.24106,0.5,8468,2041,7447,25396,3,FALSE
1995,95,0.30001,0.26088,0.5,6427,1677,5588,17949,2.79,FALSE
1995,96,0.32857,0.28221,0.5,4750,1341,4080,12361,2.6,FALSE
1995,97,0.35858,0.30407,0.5,3410,1037,2891,8281,2.43,FALSE
1995,98,0.38985,0.32626,0.5,2373,774,1986,5390,2.27,FALSE
1995,99,0.42217,0.34859,0.5,1599,557,1320,3404,2.13,FALSE
1995,100,0.45528,0.37086,0.5,1041,386,848,2084,2,FALSE
1995,101,0.48889,0.39286,0.5,655,257,526,1236,1.89,FALSE
1995,102,0.52269,0.41439,0.5,398,165,315,709,1.78,FALSE
1995,103,0.55639,0.43529,0.5,233,101,182,394,1.69,FALSE
1995,104,0.58965,0.45539,0.5,132,60,102,212,1.61,FALSE
1995,105,0.62219,0.47456,0.5,72,34,55,110,1.54,FALSE
1995,106,0.65373,0.49269,0.5,38,19,28,55,1.47,FALSE
1995,107,0.68404,0.50971,0.5,19,10,14,27,1.42,FALSE
1995,108,0.71292,0.52557,0.5,9,5,7,13,1.37,FALSE
1995,109,0.74021,0.54026,0.5,4,2,3,6,1.33,FALSE
1995,110,0.7658,1,1.31,2,2,3,3,1.31,TRUE
2000,0,0.0041,0.00409,0.14,100000,409,99649,7982219,79.82,FALSE
2000,1,0.00037,0.00037,0.5,99591,36,99573,7882571,79.15,FALSE
2000,2,0.00025,0.00025,0.5,99555,25,99542,7782998,78.18,FALSE
2000,3,0.00018,0.00018,0.5,99530,18,99521,7683456,77.2,FALSE
2000,4,0.00015,0.00015,0.5,99512,15,99504,7583935,76.21,FALSE
2000,5,0.00014,0.00014,0.5,99497,14,99490,7484431,75.22,FALSE
2000,6,0.00013,0.00013,0.5,99483,13,99477,7384941,74.23,FALSE
2000,7,0.00012,0.00012,0.5,99470,12,99464,7285465,73.24,FALSE
2000,8,0.00013,0.00013,0.5,99458,13,99451,7186001,72.25,FALSE
2000,9,0.00012,0.00012,0.5,99445,12,99439,7086549,71.26,FALSE
2000,10,0.00014,0.00014,0.5,99433,14,99426,6987110,70.27,FALSE
2000,11,0.00011,0.00011,0.5,99418,11,99413,6887685,69.28,FALSE
2000,12,0.00014,0.00014,0.5,99407,14,99400,6788272,68.29,FALSE
2000,13,0.00016,0.00016,0.5,99393,16,99385,6688872,67.3,FALSE
2000,14,2e-04,2e-04,0.5,99377,20,99367,6589487,66.31,FALSE
2000,15,0.00026,0.00026,0.5,99357,26,99344,6490120,65.32,FALSE
2000,16,0.00034,0.00034,0.5,99331,34,99314,6390775,64.34,FALSE
2000,17,0.00043,0.00043,0.5,99297,42,99276,6291461,63.36,FALSE
2000,18,0.00047,0.00047,0.5,99255,46,99232,6192185,62.39,FALSE
2000,19,5e-04,5e-04,0.5,99209,49,99184,6092953,61.42,FALSE
2000,20,0.00055,0.00055,0.5,99159,55,99132,5993769,60.45,FALSE
2000,21,0.00052,0.00052,0.5,99105,52,99079,5894637,59.48,FALSE
2000,22,0.00054,0.00054,0.5,99053,53,99026,5795558,58.51,FALSE
2000,23,0.00053,0.00053,0.5,99000,52,98974,5696532,57.54,FALSE
2000,24,0.00052,0.00052,0.5,98948,52,98922,5597558,56.57,FALSE
2000,25,0.00054,0.00054,0.5,98896,54,98869,5498637,55.6,FALSE
2000,26,0.00055,0.00055,0.5,98843,54,98816,5399767,54.63,FALSE
2000,27,0.00057,0.00057,0.5,98789,56,98760,5300952,53.66,FALSE
2000,28,0.00061,0.00061,0.5,98732,61,98702,5202191,52.69,FALSE
2000,29,0.00063,0.00063,0.5,98672,62,98641,5103489,51.72,FALSE
2000,30,0.00069,0.00069,0.5,98610,68,98576,5004848,50.75,FALSE
2000,31,0.00074,0.00074,0.5,98542,73,98506,4906272,49.79,FALSE
2000,32,0.00079,0.00078,0.5,98469,77,98431,4807767,48.82,FALSE
2000,33,0.00086,0.00086,0.5,98392,84,98350,4709336,47.86,FALSE
2000,34,0.00091,9e-04,0.5,98308,89,98263,4610986,46.9,FALSE
2000,35,0.00097,0.00097,0.5,98219,96,98171,4512723,45.95,FALSE
2000,36,0.00106,0.00106,0.5,98123,104,98071,4414552,44.99,FALSE
2000,37,0.00115,0.00115,0.5,98019,113,97963,4316481,44.04,FALSE
2000,38,0.00124,0.00124,0.5,97906,122,97846,4218518,43.09,FALSE
2000,39,0.00134,0.00134,0.5,97785,131,97719,4120672,42.14,FALSE
2000,40,0.00143,0.00143,0.5,97653,140,97583,4022953,41.2,FALSE
2000,41,0.00154,0.00154,0.5,97513,151,97438,3925370,40.25,FALSE
2000,42,0.00163,0.00163,0.5,97363,159,97284,3827932,39.32,FALSE
2000,43,0.00178,0.00178,0.5,97204,173,97118,3730648,38.38,FALSE
2000,44,0.00196,0.00196,0.5,97031,190,96936,3633531,37.45,FALSE
2000,45,0.00214,0.00214,0.5,96841,207,96737,3536595,36.52,FALSE
2000,46,0.00228,0.00228,0.5,96634,221,96523,3439858,35.6,FALSE
2000,47,0.00255,0.00255,0.5,96413,246,96290,3343334,34.68,FALSE
2000,48,0.00278,0.00278,0.5,96168,267,96034,3247044,33.76,FALSE
2000,49,0.00293,0.00293,0.5,95900,281,95760,3151010,32.86,FALSE
2000,50,0.0032,0.0032,0.5,95620,306,95467,3055250,31.95,FALSE
2000,51,0.00342,0.00342,0.5,95314,326,95151,2959783,31.05,FALSE
2000,52,0.00371,0.0037,0.5,94988,352,94812,2864632,30.16,FALSE
2000,53,0.00401,0.004,0.5,94636,379,94447,2769820,29.27,FALSE
2000,54,0.00433,0.00433,0.5,94258,408,94054,2675373,28.38,FALSE
2000,55,0.00467,0.00466,0.5,93850,437,93631,2581319,27.5,FALSE
2000,56,0.00508,0.00506,0.5,93413,473,93176,2487687,26.63,FALSE
2000,57,0.00552,0.0055,0.5,92940,511,92684,2394511,25.76,FALSE
2000,58,0.00586,0.00584,0.5,92429,540,92159,2301827,24.9,FALSE
2000,59,0.00645,0.00643,0.5,91888,591,91593,2209668,24.05,FALSE
2000,60,0.00713,0.0071,0.5,91298,649,90973,2118075,23.2,FALSE
2000,61,0.0076,0.00757,0.5,90649,686,90306,2027102,22.36,FALSE
2000,62,0.00819,0.00815,0.5,89963,733,89596,1936796,21.53,FALSE
2000,63,0.00915,0.0091,0.5,89229,812,88823,1847200,20.7,FALSE
2000,64,0.00997,0.00992,0.5,88417,877,87978,1758377,19.89,FALSE
2000,65,0.01094,0.01088,0.5,87540,952,87064,1670399,19.08,FALSE
2000,66,0.01195,0.01188,0.5,86588,1029,86073,1583335,18.29,FALSE
2000,67,0.01314,0.01305,0.5,85559,1117,85000,1497262,17.5,FALSE
2000,68,0.01425,0.01415,0.5,84442,1195,83844,1412261,16.72,FALSE
2000,69,0.01591,0.01578,0.5,83247,1314,82590,1328417,15.96,FALSE
2000,70,0.01767,0.01751,0.5,81933,1435,81216,1245827,15.21,FALSE
2000,71,0.01945,0.01926,0.5,80498,1551,79723,1164611,14.47,FALSE
2000,72,0.02163,0.0214,0.5,78947,1689,78103,1084889,13.74,FALSE
2000,73,0.0241,0.02381,0.5,77258,1840,76338,1006786,13.03,FALSE
2000,74,0.02695,0.02659,0.5,75419,2005,74416,930447,12.34,FALSE
2000,75,0.03037,0.02991,0.5,73413,2196,72315,856032,11.66,FALSE
2000,76,0.03393,0.03336,0.5,71217,2376,70029,783716,11,FALSE
2000,77,0.03817,0.03746,0.5,68841,2578,67552,713687,10.37,FALSE
2000,78,0.04282,0.04192,0.5,66263,2778,64874,646135,9.75,FALSE
2000,79,0.04796,0.04683,0.5,63485,2973,61998,581261,9.16,FALSE
2000,80,0.05351,0.05211,0.5,60511,3153,58935,519263,8.58,FALSE
2000,81,0.0603,0.05854,0.5,57358,3358,55679,460329,8.03,FALSE
2000,82,0.06824,0.06599,0.5,54000,3564,52219,404649,7.49,FALSE
2000,83,0.07697,0.07412,0.5,50437,3738,48568,352431,6.99,FALSE
2000,84,0.087,0.08337,0.5,46699,3893,44752,303863,6.51,FALSE
2000,85,0.09782,0.09326,0.5,42805,3992,40809,259111,6.05,FALSE
2000,86,0.11061,0.10481,0.5,38813,4068,36779,218301,5.62,FALSE
2000,87,0.12422,0.11695,0.5,34745,4064,32714,181522,5.22,FALSE
2000,88,0.13861,0.12963,0.5,30682,3977,28693,148808,4.85,FALSE
2000,89,0.15346,0.14252,0.5,26705,3806,24802,120115,4.5,FALSE
2000,90,0.17372,0.15984,0.5,22899,3660,21069,95313,4.16,FALSE
2000,91,0.19405,0.17689,0.5,19239,3403,17537,74245,3.86,FALSE
2000,92,0.21589,0.19485,0.5,15835,3086,14293,56708,3.58,FALSE
2000,93,0.23805,0.21273,0.5,12750,2712,11394,42415,3.33,FALSE
2000,94,0.26162,0.23136,0.5,10038,2322,8876,31021,3.09,FALSE
2000,95,0.28833,0.252,0.5,7715,1944,6743,22145,2.87,FALSE
2000,96,0.31697,0.27361,0.5,5771,1579,4982,15402,2.67,FALSE
2000,97,0.34717,0.29582,0.5,4192,1240,3572,10420,2.49,FALSE
2000,98,0.37876,0.31845,0.5,2952,940,2482,6848,2.32,FALSE
2000,99,0.41151,0.34129,0.5,2012,687,1669,4366,2.17,FALSE
2000,100,0.44515,0.36411,0.5,1325,483,1084,2698,2.04,FALSE
2000,101,0.47938,0.38669,0.5,843,326,680,1614,1.91,FALSE
2000,102,0.51387,0.40883,0.5,517,211,411,934,1.81,FALSE
2000,103,0.54829,0.43032,0.5,306,131,240,523,1.71,FALSE
2000,104,0.5823,0.45099,0.5,174,79,135,283,1.63,FALSE
2000,105,0.61559,0.47071,0.5,96,45,73,148,1.55,FALSE
2000,106,0.64785,0.48934,0.5,51,25,38,75,1.48,FALSE
2000,107,0.67885,0.50682,0.5,26,13,19,37,1.43,FALSE
2000,108,0.70836,0.52309,0.5,13,7,9,18,1.38,FALSE
2000,109,0.73623,0.53813,0.5,6,3,4,8,1.34,FALSE
2000,110,0.76233,1,1.31,3,3,4,4,1.31,TRUE
2005,0,0.00344,0.00343,0.14,100000,343,99706,8105735,81.06,FALSE
2005,1,3e-04,3e-04,0.5,99657,30,99642,8006029,80.34,FALSE
2005,2,0.00017,0.00017,0.5,99627,17,99618,7906387,79.36,FALSE
2005,3,0.00015,0.00015,0.5,99610,15,99602,7806768,78.37,FALSE
2005,4,0.00013,0.00013,0.5,99595,13,99588,7707166,77.39,FALSE
2005,5,0.00012,0.00012,0.5,99582,12,99576,7607578,76.4,FALSE
2005,6,1e-04,1e-04,0.5,99570,10,99564,7508002,75.4,FALSE
2005,7,0.00011,0.00011,0.5,99559,11,99554,7408438,74.41,FALSE
2005,8,1e-04,1e-04,0.5,99549,10,99544,7308884,73.42,FALSE
2005,9,8e-05,8e-05,0.5,99539,8,99535,7209340,72.43,FALSE
2005,10,1e-04,1e-04,0.5,99531,10,99526,7109805,71.43,FALSE
2005,11,1e-04,1e-04,0.5,99521,10,99516,7010279,70.44,FALSE
2005,12,0.00012,0.00012,0.5,99511,12,99505,6910763,69.45,FALSE
2005,13,0.00014,0.00014,0.5,99499,14,99493,6811257,68.46,FALSE
2005,14,0.00015,0.00015,0.5,99486,15,99479,6711765,67.46,FALSE
2005,15,0.00022,0.00022,0.5,99471,22,99460,6612286,66.47,FALSE
