year,age,race,d,e,m,type
2004,42,w,NA,NA,16.074782291010077,m_interp
2004,43,w,NA,NA,15.638570243322857,m_interp
2004,44,w,NA,NA,15.21204330145812,m_interp
2004,45,w,NA,NA,14.77994966158183,m_interp
2004,46,w,NA,NA,14.329371130913675,m_interp
2004,47,w,NA,NA,13.851778310409635,m_interp
2004,48,w,NA,NA,13.34096648317082,m_interp
2004,49,w,NA,NA,12.792385851259109,m_interp
2004,50,w,NA,NA,12.203304306854125,m_interp
2004,51,w,NA,NA,11.574064744357651,m_interp
2004,52,w,NA,NA,10.913440389784787,m_interp
2004,53,w,NA,NA,10.232743851850934,m_interp
2004,54,w,NA,NA,9.542556636155302,m_interp
2004,55,w,NA,NA,8.85252541915018,m_interp
2004,56,w,NA,NA,8.171804729628434,m_interp
2004,57,w,NA,NA,7.512863444147187,m_interp
2004,58,w,NA,NA,6.8874267521148385,m_interp
2004,59,w,NA,NA,6.303777695632722,m_interp
2004,60,w,NA,NA,5.767207773591621,m_interp
2004,61,w,NA,NA,5.2806547205302214,m_interp
2004,62,w,NA,NA,4.84625055216066,m_interp
2004,63,w,NA,NA,4.465056782108666,m_interp
2004,64,w,NA,NA,4.136752509106759,m_interp
2004,65,w,NA,NA,3.8602187967025197,m_interp
2004,66,w,NA,NA,3.6339515667984434,m_interp
2004,67,w,NA,NA,3.454696595662903,m_interp
2004,68,w,NA,NA,3.318462015959121,m_interp
2004,69,w,NA,NA,3.2224427606671036,m_interp
2004,70,w,NA,NA,3.1650476666705445,m_interp
2004,71,w,NA,NA,3.1458254758965554,m_interp
2004,72,w,NA,NA,3.162928456765725,m_interp
2004,73,w,NA,NA,3.2126404328789704,m_interp
2004,74,w,NA,NA,3.291906445227363,m_interp
2004,75,w,NA,NA,3.3981305584050507,m_interp
2004,76,w,NA,NA,3.528870961025996,m_interp
2004,77,w,NA,NA,3.682148673299975,m_interp
2004,78,w,NA,NA,3.85663269328853,m_interp
2004,79,w,NA,NA,4.050762073316049,m_interp
2004,80,w,NA,NA,4.26252335006747,m_interp
2004,81,w,NA,NA,4.489306619964849,m_interp
2004,82,w,NA,NA,4.728811694204478,m_interp
2004,83,w,NA,NA,4.9802487071018176,m_interp
2004,84,w,NA,NA,5.242807741379034,m_interp
2004,85,w,NA,NA,5.5154169864855564,m_interp
2005,0,w,NA,NA,0.046977838104594216,m_interp
2005,1,w,NA,NA,0.050619937403771464,m_interp
2005,2,w,NA,NA,0.05505405661507935,m_interp
2005,3,w,NA,NA,0.06070176382221312,m_interp
2005,4,w,NA,NA,0.06814950095417009,m_interp
2005,5,w,NA,NA,0.0782531959040266,m_interp
2005,6,w,NA,NA,0.0923534185691241,m_interp
2005,7,w,NA,NA,0.11260411589988199,m_interp
2005,8,w,NA,NA,0.14257577131793286,m_interp
2005,9,w,NA,NA,0.1884374197362448,m_interp
2005,10,w,NA,NA,0.2611548518393373,m_interp
2005,11,w,NA,NA,0.37844498354719924,m_interp
2005,12,w,NA,NA,0.5689532908037938,m_interp
2005,13,w,NA,NA,0.8803889045235941,m_interp
2005,14,w,NA,NA,1.3910779688358732,m_interp
2005,15,w,NA,NA,2.2260645621891495,m_interp
2005,16,w,NA,NA,3.5593910357637313,m_interp
2005,17,w,NA,NA,5.584695295645454,m_interp
2005,18,w,NA,NA,8.442578223042167,m_interp
2005,19,w,NA,NA,12.07448259568951,m_interp
2005,20,w,NA,NA,16.049222364516076,m_interp
2005,21,w,NA,NA,19.75324586922905,m_interp
2005,22,w,NA,NA,22.793804475660323,m_interp
2005,23,w,NA,NA,24.989872736290398,m_interp
2005,24,w,NA,NA,26.37880695605845,m_interp
2005,25,w,NA,NA,27.166322960523793,m_interp
2005,26,w,NA,NA,27.542413739401454,m_interp
2005,27,w,NA,NA,27.56552494941312,m_interp
2005,28,w,NA,NA,27.296176272670824,m_interp
2005,29,w,NA,NA,26.80320844557867,m_interp
2005,30,w,NA,NA,26.15758018020102,m_interp
2005,31,w,NA,NA,25.415454316437696,m_interp
2005,32,w,NA,NA,24.605851799541046,m_interp
2005,33,w,NA,NA,23.75321355779587,m_interp
2005,34,w,NA,NA,22.8798416383412,m_interp
2005,35,w,NA,NA,22.005619970986395,m_interp
2005,36,w,NA,NA,21.149077641778856,m_interp
2005,37,w,NA,NA,20.32897296689549,m_interp
2005,38,w,NA,NA,19.561599322231032,m_interp
2005,39,w,NA,NA,18.860661639396525,m_interp
2005,40,w,NA,NA,18.237774628797485,m_interp
2005,41,w,NA,NA,17.69612224226747,m_interp
2005,42,w,NA,NA,17.21551997827403,m_interp
2005,43,w,NA,NA,16.773226759608757,m_interp
2005,44,w,NA,NA,16.348811976699036,m_interp
2005,45,w,NA,NA,15.923830856714451,m_interp
2005,46,w,NA,NA,15.482490193520558,m_interp
2005,47,w,NA,NA,15.01432579097063,m_interp
2005,48,w,NA,NA,14.511471115288979,m_interp
2005,49,w,NA,NA,13.967750123013909,m_interp
2005,50,w,NA,NA,13.378878367846145,m_interp
2005,51,w,NA,NA,12.743677686068475,m_interp
2005,52,w,NA,NA,12.069093571666514,m_interp
2005,53,w,NA,NA,11.364953103463655,m_interp
2005,54,w,NA,NA,10.640995662240954,m_interp
2005,55,w,NA,NA,9.906654466688789,m_interp
2005,56,w,NA,NA,9.171554281042443,m_interp
2005,57,w,NA,NA,8.449952877194566,m_interp
2005,58,w,NA,NA,7.755880659290367,m_interp
2005,59,w,NA,NA,7.0997769024231525,m_interp
2005,60,w,NA,NA,6.488828680211196,m_interp
2005,61,w,NA,NA,5.927639460169817,m_interp
2005,62,w,NA,NA,5.420721387460717,m_interp
2005,63,w,NA,NA,4.971411092747004,m_interp
2005,64,w,NA,NA,4.580778379667398,m_interp
2005,65,w,NA,NA,4.248402204286652,m_interp
2005,66,w,NA,NA,3.9729630479728564,m_interp
2005,67,w,NA,NA,3.750818465077566,m_interp
2005,68,w,NA,NA,3.5773035436337675,m_interp
2005,69,w,NA,NA,3.448988578885889,m_interp
2005,70,w,NA,NA,3.363736161665077,m_interp
2005,71,w,NA,NA,3.3206328910289296,m_interp
2005,72,w,NA,NA,3.317171129202304,m_interp
2005,73,w,NA,NA,3.3488205096453503,m_interp
2005,74,w,NA,NA,3.411907576301401,m_interp
2005,75,w,NA,NA,3.5033897119430217,m_interp
2005,76,w,NA,NA,3.6205190853141778,m_interp
2005,77,w,NA,NA,3.760991115911672,m_interp
2005,78,w,NA,NA,3.923002091207052,m_interp
2005,79,w,NA,NA,4.104511952078801,m_interp
2005,80,w,NA,NA,4.303018861927409,m_interp
2005,81,w,NA,NA,4.515403802893608,m_interp
2005,82,w,NA,NA,4.738952845163147,m_interp
2005,83,w,NA,NA,4.972686851511343,m_interp
2005,84,w,NA,NA,5.2156367393920435,m_interp
2005,85,w,NA,NA,5.466579047839794,m_interp
2006,0,w,NA,NA,0.045798343274061765,m_interp
2006,1,w,NA,NA,0.04961252578962002,m_interp
2006,2,w,NA,NA,0.054226870674337124,m_interp
2006,3,w,NA,NA,0.06006487591195412,m_interp
2006,4,w,NA,NA,0.06771901963775172,m_interp
2006,5,w,NA,NA,0.07805733901985969,m_interp
2006,6,w,NA,NA,0.09244862206483752,m_interp
2006,7,w,NA,NA,0.11310083416492561,m_interp
2006,8,w,NA,NA,0.14368317358723007,m_interp
2006,9,w,NA,NA,0.19055345472569354,m_interp
2006,10,w,NA,NA,0.2650535722882132,m_interp
2006,11,w,NA,NA,0.38562635653802013,m_interp
2006,12,w,NA,NA,0.5823059684335451,m_interp
2006,13,w,NA,NA,0.9054861033076507,m_interp
2006,14,w,NA,NA,1.4386424921470717,m_interp
2006,15,w,NA,NA,2.3164795566354925,m_interp
2006,16,w,NA,NA,3.7288256718588446,m_interp
2006,17,w,NA,NA,5.8903425054911285,m_interp
2006,18,w,NA,NA,8.962294211883766,m_interp
2006,19,w,NA,NA,12.891199937610235,m_interp
2006,20,w,NA,NA,17.213161547458565,m_interp
2006,21,w,NA,NA,21.25558935355475,m_interp
2006,22,w,NA,NA,24.581556133875786,m_interp
2006,23,w,NA,NA,26.98581228290762,m_interp
2006,24,w,NA,NA,28.504780794890838,m_interp
2006,25,w,NA,NA,29.36211739984434,m_interp
2006,26,w,NA,NA,29.76576198870857,m_interp
2006,27,w,NA,NA,29.779888942639783,m_interp
2006,28,w,NA,NA,29.471281080230455,m_interp
2006,29,w,NA,NA,28.916003147337285,m_interp
2006,30,w,NA,NA,28.19242940143161,m_interp
2006,31,w,NA,NA,27.362830441821725,m_interp
2006,32,w,NA,NA,26.460047014956576,m_interp
2006,33,w,NA,NA,25.51177524864449,m_interp
2006,34,w,NA,NA,24.54316840928294,m_interp
2006,35,w,NA,NA,23.57653221552633,m_interp
2006,36,w,NA,NA,22.632893190795684,m_interp
2006,37,w,NA,NA,21.734261432126047,m_interp
2006,38,w,NA,NA,20.89975663229438,m_interp
2006,39,w,NA,NA,20.14540323238774,m_interp
2006,40,w,NA,NA,19.484799337286038,m_interp
2006,41,w,NA,NA,18.921768385691063,m_interp
2006,42,w,NA,NA,18.43284380234014,m_interp
2006,43,w,NA,NA,17.991559434245005,m_interp
2006,44,w,NA,NA,17.574060802405263,m_interp
2006,45,w,NA,NA,17.158657329667477,m_interp
2006,46,w,NA,NA,16.726680525456306,m_interp
2006,47,w,NA,NA,16.26603590754668,m_interp
2006,48,w,NA,NA,15.767580855164619,m_interp
2006,49,w,NA,NA,15.223890719323181,m_interp
2006,50,w,NA,NA,14.629496375103074,m_interp
2006,51,w,NA,NA,13.982054623651477,m_interp
2006,52,w,NA,NA,13.287021518079007,m_interp
2006,53,w,NA,NA,12.552995215024364,m_interp
2006,54,w,NA,NA,11.789038447422591,m_interp
2006,55,w,NA,NA,11.00446454369062,m_interp
2006,56,w,NA,NA,10.209400861310383,m_interp
2006,57,w,NA,NA,9.419799490751291,m_interp
2006,58,w,NA,NA,8.651883036085353,m_interp
2006,59,w,NA,NA,7.918190431518056,m_interp
2006,60,w,NA,NA,7.227803036390924,m_interp
2006,61,w,NA,NA,6.587037991491015,m_interp
2006,62,w,NA,NA,6.002873682459381,m_interp
2006,63,w,NA,NA,5.480992037718594,m_interp
2006,64,w,NA,NA,5.023875797135777,m_interp
2006,65,w,NA,NA,4.631772281353288,m_interp
2006,66,w,NA,NA,4.303471758477136,m_interp
2006,67,w,NA,NA,4.034897325999448,m_interp
2006,68,w,NA,NA,3.820682558168347,m_interp
2006,69,w,NA,NA,3.6567046265848746,m_interp
2006,70,w,NA,NA,3.5401754393394484,m_interp
2006,71,w,NA,NA,3.4695838698093353,m_interp
2006,72,w,NA,NA,3.4417001953631985,m_interp
2006,73,w,NA,NA,3.4512308977230877,m_interp
2006,74,w,NA,NA,3.493955991950659,m_interp
2006,75,w,NA,NA,3.566484843768998,m_interp
2006,76,w,NA,NA,3.6658989012797427,m_interp
2006,77,w,NA,NA,3.7896797576150814,m_interp
2006,78,w,NA,NA,3.9356052011491274,m_interp
2006,79,w,NA,NA,4.101246222128452,m_interp
2006,80,w,NA,NA,4.2837466960284365,m_interp
2006,81,w,NA,NA,4.479655325027853,m_interp
2006,82,w,NA,NA,4.685987224586156,m_interp
2006,83,w,NA,NA,4.901585904415267,m_interp
2006,84,w,NA,NA,5.125306309435741,m_interp
2006,85,w,NA,NA,5.355738867912391,m_interp
2007,0,w,NA,NA,0.04454651233740738,m_interp
2007,1,w,NA,NA,0.04853827140571347,m_interp
2007,2,w,NA,NA,0.05333860885049588,m_interp
2007,3,w,NA,NA,0.05936947755457935,m_interp
2007,4,w,NA,NA,0.06722430443305728,m_interp
2007,5,w,NA,NA,0.07777493179453074,m_interp
2007,6,w,NA,NA,0.09240262506024413,m_interp
2007,7,w,NA,NA,0.11333961143495501,m_interp
2007,8,w,NA,NA,0.14429604239517027,m_interp
2007,9,w,NA,NA,0.19170125721839118,m_interp
2007,10,w,NA,NA,0.26702891686436053,m_interp
2007,11,w,NA,NA,0.38898793956945804,m_interp
2007,12,w,NA,NA,0.5881569472516499,m_interp
2007,13,w,NA,NA,0.9160603906596055,m_interp
2007,14,w,NA,NA,1.4585565931540059,m_interp
2007,15,w,NA,NA,2.355315724762965,m_interp
2007,16,w,NA,NA,3.8050202019527624,m_interp
2007,17,w,NA,NA,6.03539037706768,m_interp
2007,18,w,NA,NA,9.223129907886339,m_interp
2007,19,w,NA,NA,13.324773714794484,m_interp
2007,20,w,NA,NA,17.86683388125082,m_interp
2007,21,w,NA,NA,22.14794875207901,m_interp
2007,22,w,NA,NA,25.70285265012974,m_interp
2007,23,w,NA,NA,28.303813164190515,m_interp
2007,24,w,NA,NA,29.97631723861573,m_interp
2007,25,w,NA,NA,30.945733185026604,m_interp
2007,26,w,NA,NA,31.426338581792688,m_interp
2007,27,w,NA,NA,31.485696835702562,m_interp
2007,28,w,NA,NA,31.195705621870122,m_interp
2007,29,w,NA,NA,30.638941764565434,m_interp
2007,30,w,NA,NA,29.90086232529433,m_interp
2007,31,w,NA,NA,29.04878325336045,m_interp
2007,32,w,NA,NA,28.116579680582475,m_interp
2007,33,w,NA,NA,27.132635721080696,m_interp
2007,34,w,NA,NA,26.12288122814152,m_interp
2007,35,w,NA,NA,25.110451041310945,m_interp
2007,36,w,NA,NA,24.11818646243851,m_interp
2007,37,w,NA,NA,23.172143115786895,m_interp
2007,38,w,NA,NA,22.29529843647002,m_interp
2007,39,w,NA,NA,21.507009526027073,m_interp
2007,40,w,NA,NA,20.82382512210771,m_interp
2007,41,w,NA,NA,20.251016232662003,m_interp
2007,42,w,NA,NA,19.762201331443123,m_interp
2007,43,w,NA,NA,19.32736625123744,m_interp
2007,44,w,NA,NA,18.919321998551347,m_interp
2007,45,w,NA,NA,18.513164995116334,m_interp
2007,46,w,NA,NA,18.087414588668192,m_interp
2007,47,w,NA,NA,17.628668411897305,m_interp
2007,48,w,NA,NA,17.12691550486658,m_interp
2007,49,w,NA,NA,16.5739060701483,m_interp
2007,50,w,NA,NA,15.963426037400849,m_interp
2007,51,w,NA,NA,15.292435658650824,m_interp
2007,52,w,NA,NA,14.565458030750076,m_interp
2007,53,w,NA,NA,13.790371909871679,m_interp
2007,54,w,NA,NA,12.975966486711293,m_interp
2007,55,w,NA,NA,12.131734886049157,m_interp
2007,56,w,NA,NA,11.26849533922106,m_interp
2007,57,w,NA,NA,10.403864276765455,m_interp
2007,58,w,NA,NA,9.556130903493779,m_interp
2007,59,w,NA,NA,8.739816505731337,m_interp
2007,60,w,NA,NA,7.965801858363163,m_interp
2007,61,w,NA,NA,7.242042188153309,m_interp
2007,62,w,NA,NA,6.577816691962262,m_interp
2007,63,w,NA,NA,5.980951540842465,m_interp
2007,64,w,NA,NA,5.455177276955821,m_interp
2007,65,w,NA,NA,5.001264085719516,m_interp
2007,66,w,NA,NA,4.617977631644939,m_interp
2007,67,w,NA,NA,4.300767041074034,m_interp
2007,68,w,NA,NA,4.043574882291684,m_interp
2007,69,w,NA,NA,3.84155075304895,m_interp
2007,70,w,NA,NA,3.69117988607708,m_interp
2007,71,w,NA,NA,3.590241844028999,m_interp
2007,72,w,NA,NA,3.53476049648827,m_interp
2007,73,w,NA,NA,3.5187730672230035,m_interp
2007,74,w,NA,NA,3.537607302133914,m_interp
2007,75,w,NA,NA,3.587626294325524,m_interp
2007,76,w,NA,NA,3.6658613038679304,m_interp
2007,77,w,NA,NA,3.7696757987363596,m_interp
2007,78,w,NA,NA,3.896483490232616,m_interp
2007,79,w,NA,NA,4.043558910836836,m_interp
2007,80,w,NA,NA,4.207828516914712,m_interp
2007,81,w,NA,NA,4.38568844337911,m_interp
2007,82,w,NA,NA,4.5740218530347665,m_interp
2007,83,w,NA,NA,4.771492319682232,m_interp
2007,84,w,NA,NA,4.976749805471794,m_interp
2007,85,w,NA,NA,5.188155952871501,m_interp
2008,0,w,NA,NA,0.04322341574442344,m_interp
2008,1,w,NA,NA,0.047398473591668766,m_interp
2008,2,w,NA,NA,0.05239362992595568,m_interp
2008,3,w,NA,NA,0.05862697398344039,m_interp
2008,4,w,NA,NA,0.0666894791621118,m_interp
2008,5,w,NA,NA,0.07745119421541255,m_interp
2008,6,w,NA,NA,0.09229468061388886,m_interp
2008,7,w,NA,NA,0.11345472284290338,m_interp
2008,8,w,NA,NA,0.14463942955007664,m_interp
2008,9,w,NA,NA,0.19226042255397494,m_interp
2008,10,w,NA,NA,0.2677333209342891,m_interp
2008,11,w,NA,NA,0.3896708918490313,m_interp
2008,12,w,NA,NA,0.5885205581990373,m_interp
2008,13,w,NA,NA,0.9156709681292144,m_interp
2008,14,w,NA,NA,1.4570598364776202,m_interp
2008,15,w,NA,NA,2.3533165367505156,m_interp
2008,16,w,NA,NA,3.805914911104471,m_interp
2008,17,w,NA,NA,6.048499272382424,m_interp
2008,18,w,NA,NA,9.268357782857677,m_interp
2008,19,w,NA,NA,13.436350257365309,m_interp
2008,20,w,NA,NA,18.09057459940531,m_interp
2008,21,w,NA,NA,22.528944709714576,m_interp
2008,22,w,NA,NA,26.272398740055667,m_interp
2008,23,w,NA,NA,29.071651512732096,m_interp
2008,24,w,NA,NA,30.93082404904191,m_interp
2008,25,w,NA,NA,32.06067732605399,m_interp
2008,26,w,NA,NA,32.67034581153782,m_interp
2008,27,w,NA,NA,32.82879069384932,m_interp
2008,28,w,NA,NA,32.61252327084465,m_interp
2008,29,w,NA,NA,32.11075599866677,m_interp
2008,30,w,NA,NA,31.41660932938675,m_interp
2008,31,w,NA,NA,30.601994649349788,m_interp
2008,32,w,NA,NA,29.69902122414352,m_interp
2008,33,w,NA,NA,28.73407780186429,m_interp
2008,34,w,NA,NA,27.731659619749404,m_interp
2008,35,w,NA,NA,26.713994564098694,m_interp
2008,36,w,NA,NA,25.70498440757961,m_interp
2008,37,w,NA,NA,24.735641937247156,m_interp
2008,38,w,NA,NA,23.833991013097474,m_interp
2008,39,w,NA,NA,23.02388021343132,m_interp
2008,40,w,NA,NA,22.325891777592492,m_interp
2008,41,w,NA,NA,21.7476333735109,m_interp
2008,42,w,NA,NA,21.26024578176807,m_interp
2008,43,w,NA,NA,20.830407373217607,m_interp
2008,44,w,NA,NA,20.427751426765052,m_interp
2008,45,w,NA,NA,20.024274894297353,m_interp
2008,46,w,NA,NA,19.59582133038697,m_interp
2008,47,w,NA,NA,19.127978247896937,m_interp
2008,48,w,NA,NA,18.610235530211106,m_interp
2008,49,w,NA,NA,18.033920619688544,m_interp
2008,50,w,NA,NA,17.39250765817902,m_interp
2008,51,w,NA,NA,16.6827372962527,m_interp
2008,52,w,NA,NA,15.90879734524545,m_interp
2008,53,w,NA,NA,15.078417483239582,m_interp
2008,54,w,NA,NA,14.200580995003275,m_interp
2008,55,w,NA,NA,13.285318127908866,m_interp
2008,56,w,NA,NA,12.344364345241127,m_interp
2008,57,w,NA,NA,11.396966491755085,m_interp
2008,58,w,NA,NA,10.46331384209793,m_interp
2008,59,w,NA,NA,9.559727820852032,m_interp
2008,60,w,NA,NA,8.698711997012602,m_interp
2008,61,w,NA,NA,7.889687366651282,m_interp
2008,62,w,NA,NA,7.1439165351059035,m_interp
2008,63,w,NA,NA,6.471021118654756,m_interp
2008,64,w,NA,NA,5.8757218744026565,m_interp
2008,65,w,NA,NA,5.359122838119223,m_interp
2008,66,w,NA,NA,4.919826222240559,m_interp
2008,67,w,NA,NA,4.552786600719936,m_interp
2008,68,w,NA,NA,4.251292291528031,m_interp
2008,69,w,NA,NA,4.0097614312276715,m_interp
2008,70,w,NA,NA,3.8239108596324454,m_interp
2008,71,w,NA,NA,3.6907372851845315,m_interp
2008,72,w,NA,NA,3.60552336821285,m_interp
2008,73,w,NA,NA,3.5617353713960926,m_interp
2008,74,w,NA,NA,3.5543259550532653,m_interp
2008,75,w,NA,NA,3.5794742511297484,m_interp
2008,76,w,NA,NA,3.634218289878162,m_interp
2008,77,w,NA,NA,3.7158417329547446,m_interp
2008,78,w,NA,NA,3.821422506903172,m_interp
2008,79,w,NA,NA,3.9479998615733582,m_interp
2008,80,w,NA,NA,4.092380387819973,m_interp
2008,81,w,NA,NA,4.250941344041533,m_interp
2008,82,w,NA,NA,4.420537923706836,m_interp
2008,83,w,NA,NA,4.599650356003613,m_interp
2008,84,w,NA,NA,4.786707905792605,m_interp
2008,85,w,NA,NA,4.979825884849417,m_interp
2009,0,w,NA,NA,0.04183155817963747,m_interp
2009,1,w,NA,NA,0.04619550815454443,m_interp
2009,2,w,NA,NA,0.051397055241885176,m_interp
2009,3,w,NA,NA,0.057849432991107376,m_interp
2009,4,w,NA,NA,0.06613965981286725,m_interp
2009,5,w,NA,NA,0.07713340215510586,m_interp
2009,6,w,NA,NA,0.09220842453861333,m_interp
2009,7,w,NA,NA,0.11358944692642166,m_interp
2009,8,w,NA,NA,0.14495648815914686,m_interp
2009,9,w,NA,NA,0.19264717531128853,m_interp
2009,10,w,NA,NA,0.2678955500930212,m_interp
2009,11,w,NA,NA,0.3889799797017901,m_interp
2009,12,w,NA,NA,0.5857667775985558,m_interp
2009,13,w,NA,NA,0.9086513195650927,m_interp
2009,14,w,NA,NA,1.442062636847682,m_interp
2009,15,w,NA,NA,2.3247661767058023,m_interp
2009,16,w,NA,NA,3.756685511600717,m_interp
2009,17,w,NA,NA,5.972250837258842,m_interp
2009,18,w,NA,NA,9.165929267360202,m_interp
2009,19,w,NA,NA,13.326553504934356,m_interp
2009,20,w,NA,NA,18.020558977661896,m_interp
2009,21,w,NA,NA,22.567168835413156,m_interp
2009,22,w,NA,NA,26.48459649874999,m_interp
2009,23,w,NA,NA,29.501693226179786,m_interp
2009,24,w,NA,NA,31.591311845375376,m_interp
2009,25,w,NA,NA,32.934761478930014,m_interp
2009,26,w,NA,NA,33.7256837724098,m_interp
2009,27,w,NA,NA,34.03294215619232,m_interp
2009,28,w,NA,NA,33.93800947342265,m_interp
2009,29,w,NA,NA,33.53798949900725,m_interp
2009,30,w,NA,NA,32.93551406926218,m_interp
2009,31,w,NA,NA,32.20760757639079,m_interp
2009,32,w,NA,NA,31.382050932323736,m_interp
2009,33,w,NA,NA,30.48057463448793,m_interp
2009,34,w,NA,NA,29.5239241786814,m_interp
2009,35,w,NA,NA,28.53149127536808,m_interp
2009,36,w,NA,NA,27.527328114279246,m_interp
2009,37,w,NA,NA,26.54838280367407,m_interp
2009,38,w,NA,NA,25.629033167436667,m_interp
2009,39,w,NA,NA,24.798889404121056,m_interp
2009,40,w,NA,NA,24.08373217162446,m_interp
2009,41,w,NA,NA,23.494437161447824,m_interp
2009,42,w,NA,NA,23.000138705691835,m_interp
2009,43,w,NA,NA,22.5645083196405,m_interp
2009,44,w,NA,NA,22.154255545427496,m_interp
2009,45,w,NA,NA,21.738529878949084,m_interp
2009,46,w,NA,NA,21.29077763027272,m_interp
2009,47,w,NA,NA,20.795881115473858,m_interp
2009,48,w,NA,NA,20.24317811951265,m_interp
2009,49,w,NA,NA,19.6239650304226,m_interp
2009,50,w,NA,NA,18.93183219411818,m_interp
2009,51,w,NA,NA,18.16377392218763,m_interp
2009,52,w,NA,NA,17.324242397670734,m_interp
2009,53,w,NA,NA,16.421392556794274,m_interp
2009,54,w,NA,NA,15.464868425406692,m_interp
2009,55,w,NA,NA,14.465582875894775,m_interp
2009,56,w,NA,NA,13.436386815581072,m_interp
2009,57,w,NA,NA,12.398075096275274,m_interp
2009,58,w,NA,NA,11.372501713895941,m_interp
2009,59,w,NA,NA,10.37752170615379,m_interp
2009,60,w,NA,NA,9.426990909270954,m_interp
2009,61,w,NA,NA,8.531522610828494,m_interp
2009,62,w,NA,NA,7.703913912330048,m_interp
2009,63,w,NA,NA,6.95511682603421,m_interp
2009,64,w,NA,NA,6.290517790865969,m_interp
2009,65,w,NA,NA,5.711341678492172,m_interp
2009,66,w,NA,NA,5.215897808971307,m_interp
2009,67,w,NA,NA,4.798645074133298,m_interp
2009,68,w,NA,NA,4.452274955087506,m_interp
2009,69,w,NA,NA,4.170499088642325,m_interp
2009,70,w,NA,NA,3.948259634744949,m_interp
2009,71,w,NA,NA,3.781737956811673,m_interp
2009,72,w,NA,NA,3.6655076526706067,m_interp
2009,73,w,NA,NA,3.592559299359302,m_interp
2009,74,w,NA,NA,3.557527319156821,m_interp
2009,75,w,NA,NA,3.5564310442540044,m_interp
2009,76,w,NA,NA,3.586314547282086,m_interp
2009,77,w,NA,NA,3.644370215445457,m_interp
2009,78,w,NA,NA,3.727346313086226,m_interp
2009,79,w,NA,NA,3.8320778829088398,m_interp
2009,80,w,NA,NA,3.9553089457349073,m_interp
2009,81,w,NA,NA,4.0934828601726885,m_interp
2009,82,w,NA,NA,4.243494854262953,m_interp
2009,83,w,NA,NA,4.403641439524088,m_interp
2009,84,w,NA,NA,4.572132286569749,m_interp
2009,85,w,NA,NA,4.746846560819824,m_interp
2010,0,w,NA,NA,0.04037445985050319,m_interp
2010,1,w,NA,NA,0.04493230977024169,m_interp
2010,2,w,NA,NA,0.05035402766856051,m_interp
2010,3,w,NA,NA,0.057048453832629534,m_interp
2010,4,w,NA,NA,0.0655991905225067,m_interp
2010,5,w,NA,NA,0.07686808330707999,m_interp
2010,6,w,NA,NA,0.09222723191983193,m_interp
2010,7,w,NA,NA,0.11388788664712639,m_interp
2010,8,w,NA,NA,0.14549303428965588,m_interp
2010,9,w,NA,NA,0.19328326122855075,m_interp
2010,10,w,NA,NA,0.2682544678854511,m_interp
2010,11,w,NA,NA,0.38823889366163844,m_interp
2010,12,w,NA,NA,0.5823053769324438,m_interp
2010,13,w,NA,NA,0.8994292533261037,m_interp
2010,14,w,NA,NA,1.4217146256609299,m_interp
2010,15,w,NA,NA,2.2845627346482975,m_interp
2010,16,w,NA,NA,3.6840091499283973,m_interp
2010,17,w,NA,NA,5.852578930405845,m_interp
2010,18,w,NA,NA,8.990490162278311,m_interp
2010,19,w,NA,NA,13.10779123891615,m_interp
2010,20,w,NA,NA,17.811012907560063,m_interp
2010,21,w,NA,NA,22.455571155346163,m_interp
2010,22,w,NA,NA,26.56384976589309,m_interp
2010,23,w,NA,NA,29.8410325636144,m_interp
2010,24,w,NA,NA,32.2193740461621,m_interp
2010,25,w,NA,NA,33.83745311990383,m_interp
2010,26,w,NA,NA,34.86412753307964,m_interp
2010,27,w,NA,NA,35.36704998810713,m_interp
2010,28,w,NA,NA,35.43392761117922,m_interp
2010,29,w,NA,NA,35.17237509502317,m_interp
2010,30,w,NA,NA,34.6979860685523,m_interp
2010,31,w,NA,NA,34.09464870840125,m_interp
2010,32,w,NA,NA,33.38349593244668,m_interp
2010,33,w,NA,NA,32.57888953549564,m_interp
2010,34,w,NA,NA,31.695297699662706,m_interp
2010,35,w,NA,NA,30.747018973318827,m_interp
2010,36,w,NA,NA,29.75710581627107,m_interp
2010,37,w,NA,NA,28.769551574626767,m_interp
2010,38,w,NA,NA,27.82660326009702,m_interp
2010,39,w,NA,NA,26.965095934719518,m_interp
2010,40,w,NA,NA,26.217323829635937,m_interp
2010,41,w,NA,NA,25.598453510871728,m_interp
2010,42,w,NA,NA,25.07616216088594,m_interp
2010,43,w,NA,NA,24.611541559757576,m_interp
2010,44,w,NA,NA,24.168817750950293,m_interp
2010,45,w,NA,NA,23.714789597108407,m_interp
2010,46,w,NA,NA,23.22103008898501,m_interp
2010,47,w,NA,NA,22.6720712521555,m_interp
2010,48,w,NA,NA,22.05744080375362,m_interp
2010,49,w,NA,NA,21.368791326268134,m_interp
2010,50,w,NA,NA,20.60024606036954,m_interp
2010,51,w,NA,NA,19.749501512900817,m_interp
2010,52,w,NA,NA,18.821830384862306,m_interp
2010,53,w,NA,NA,17.826328370242727,m_interp
2010,54,w,NA,NA,16.773693958116525,m_interp
2010,55,w,NA,NA,15.675981048853256,m_interp
2010,56,w,NA,NA,14.547255439527506,m_interp
2010,57,w,NA,NA,13.409681885874242,m_interp
